booking_id,customer_id,booking_ts,booking_status,vehicle_type,pickup_location,drop_location,avg_vtat_min,avg_ctat_min,cancelled_by_customer_flag,customer_cancel_reason,cancelled_by_driver_flag,driver_cancel_reason,incomplete_flag,incomplete_reason,booking_value,ride_distance_km,driver_rating,customer_rating,payment_method,is_suspect_completed
CNR9985812,CID5339791,2024-10-05 06:47:43,Completed,eBike,Udyog Vihar,Okhla,9.5,41.2,,,,,,,623.0,9.79,4.6,5.0,UPI,0
CNR9746614,CID3213046,2024-05-14 17:32:03,Completed,Premier Sedan,Sarai Kale Khan,Central Secretariat,13.3,38.0,,,,,,,269.0,3.26,3.2,3.8,UPI,0
CNR3269568,CID8043840,2024-01-07 20:00:03,Incomplete,Premier Sedan,Old Gurgaon,Maidan Garhi,6.9,17.6,,,,,1,Other Issue,969.0,6.52,,,UPI,0
CNR2858734,CID1331972,2024-12-03 19:57:20,Completed,Auto,Lok Kalyan Marg,Noida Sector 62,10.9,43.2,,,,,,,449.0,38.15,4.3,4.2,UPI,0
CNR8835394,CID5724759,2024-09-20 23:33:42,Cancelled by Customer,Go Mini,Peeragarhi,Paschim Vihar,19.4,,1,Change of plans,,,,,,,,,,0
CNR3084566,CID3672263,2024-07-28 21:36:31,Incomplete,Bike,Ambience Mall,Adarsh Nagar,2.5,29.0,,,,,1,Customer Demand,289.0,19.4,,,Credit Card,0
CNR1241974,CID2520711,2024-12-05 23:16:37,Completed,Bike,Govindpuri,Narsinghpur,9.9,28.4,,,,,,,213.0,41.61,4.7,5.0,Debit Card,0
CNR3758219,CID3669387,2024-07-12 05:54:02,Completed,Go Mini,Anand Vihar ISBT,ITO,6.4,31.6,,,,,,,94.0,30.89,4.3,4.6,UPI,0
CNR8394485,CID7922554,2024-02-06 06:40:09,No Driver Found,Auto,Paharganj,Basai Dhankot,,,,,,,,,,,,,,0
CNR8759614,CID7516047,2024-11-09 18:12:02,Cancelled by Driver,Bike,Cyber Hub,Lal Quila,8.6,,,,1,Personal & Car related issues,,,,,,,,0
CNR5857481,CID7350217,2024-02-09 17:17:15,Incomplete,Bike,Punjabi Bagh,Ashram,4.0,11.3,,,,,1,Customer Demand,547.0,17.96,,,Cash,0
CNR6340711,CID1528727,2024-06-20 18:12:25,Completed,Premier Sedan,Yamuna Bank,Tagore Garden,10.3,23.0,,,,,,,56.0,12.19,4.3,3.7,Debit Card,0
CNR8320324,CID5890591,2024-11-27 11:56:10,No Driver Found,Bike,Saket,Subhash Nagar,,,,,,,,,,,,,,0
CNR9962989,CID1065892,2024-08-18 15:44:02,Completed,eBike,Ashok Park Main,Pulbangash,2.3,42.4,,,,,,,112.0,17.82,4.4,5.0,UPI,0
CNR6680508,CID8810483,2024-11-30 23:06:02,Cancelled by Driver,Auto,Paharganj,Mansarovar Park,11.1,,,,1,More than permitted people in there,,,,,,,,0
CNR9829003,CID8516172,2024-11-04 17:08:06,No Driver Found,Premier Sedan,Anand Vihar,Ashok Vihar,,,,,,,,,,,,,,0
CNR3044741,CID4618627,2024-08-29 21:52:42,Completed,Bike,Dwarka Sector 21,Okhla,4.2,38.1,,,,,,,395.0,24.2,3.6,4.2,UPI,0
CNR6242832,CID2318639,2024-07-04 17:45:14,Incomplete,Premier Sedan,Dwarka Mor,Greater Kailash,8.0,15.2,,,,,1,Other Issue,1375.0,16.48,,,UPI,0
CNR1429901,CID7597405,2024-04-01 17:53:27,Completed,Auto,Govindpuri,Rohini East,3.2,18.7,,,,,,,768.0,17.88,3.7,4.5,UPI,0
CNR4969940,CID7305059,2024-05-01 12:31:51,Completed,Auto,Panchsheel Park,Central Secretariat,7.6,24.9,,,,,,,482.0,17.81,3.6,4.9,UPI,0
CNR4954249,CID6861549,2024-09-25 17:57:42,Completed,Go Sedan,Nirman Vihar,Faridabad Sector 15,5.0,24.5,,,,,,,438.0,35.8,4.2,4.2,UPI,0
CNR4250394,CID1530975,2024-06-03 09:28:18,Completed,Go Sedan,Jasola,Rohini East,4.7,34.0,,,,,,,452.0,46.8,4.4,4.3,UPI,0
CNR1607889,CID7989433,2024-10-27 10:46:25,Cancelled by Driver,Auto,Sonipat,Pataudi Chowk,5.2,,,,1,More than permitted people in there,,,,,,,,0
CNR7819444,CID8565781,2024-01-02 19:36:07,Cancelled by Customer,Uber XL,Gurgaon Sector 56,Sushant Lok,16.9,,1,Wrong Address,,,,,,,,,,0
CNR1010392,CID5202071,2024-03-09 10:34:07,Completed,Go Sedan,Sushant Lok,Subhash Chowk,2.1,30.2,,,,,,,374.0,37.1,4.7,4.8,UPI,0
CNR6603721,CID3172873,2024-04-10 16:49:52,Completed,Go Mini,Pragati Maidan,Hauz Rani,7.4,21.5,,,,,,,874.0,49.08,3.9,3.8,UPI,0
CNR9619906,CID3926779,2024-03-30 10:38:09,Completed,Bike,Bhiwadi,GTB Nagar,11.3,39.2,,,,,,,119.0,24.85,4.3,3.9,Cash,0
CNR5490089,CID8697354,2024-05-01 06:51:26,Completed,Auto,Sarojini Nagar,Patel Chowk,11.0,20.5,,,,,,,174.0,21.93,4.2,4.9,UPI,0
CNR4345373,CID1264545,2024-07-25 17:47:51,Completed,Bike,Welcome,Badarpur,4.1,30.6,,,,,,,287.0,18.61,4.3,4.4,Cash,0
CNR2439166,CID1339116,2024-02-03 21:01:34,Completed,Bike,Adarsh Nagar,Paharganj,6.9,25.6,,,,,,,533.0,26.4,4.7,4.2,Cash,0
CNR7589154,CID5404956,2024-03-24 18:24:13,Completed,Auto,Uttam Nagar,South Extension,12.5,38.7,,,,,,,260.0,9.95,3.6,4.7,UPI,0
CNR3937787,CID7852851,2024-01-17 02:25:39,No Driver Found,Premier Sedan,Aya Nagar,Bhiwadi,,,,,,,,,,,,,,0
CNR5170830,CID9187354,2024-02-07 21:14:56,Completed,Go Mini,Kanhaiya Nagar,Jhilmil,2.1,27.7,,,,,,,370.0,40.58,4.2,4.9,UPI,0
CNR2605113,CID2708672,2024-09-16 10:11:01,Cancelled by Driver,Auto,Hero Honda Chowk,Paschim Vihar,5.8,,,,1,More than permitted people in there,,,,,,,,0
CNR7269667,CID6760656,2024-06-29 11:12:33,Completed,Auto,Janakpuri,Indirapuram,8.9,30.5,,,,,,,459.0,37.53,3.3,3.9,Cash,0
CNR5805540,CID2542912,2024-12-12 18:50:57,Cancelled by Driver,Go Mini,Model Town,Ardee City,10.1,,,,1,Customer related issue,,,,,,,,0
CNR8926209,CID2692770,2024-04-27 13:21:13,Completed,Go Mini,Sarai Kale Khan,Mundka,8.3,29.8,,,,,,,621.0,49.48,4.3,4.2,UPI,0
CNR7220955,CID7275323,2024-06-04 11:01:48,Cancelled by Customer,Go Sedan,Preet Vihar,Okhla,12.1,,1,Driver is not moving towards pickup location,,,,,,,,,,0
CNR6460127,CID7262417,2024-06-15 16:32:21,Cancelled by Driver,Premier Sedan,Preet Vihar,Welcome,4.1,,,,1,The customer was coughing/sick,,,,,,,,0
CNR6023521,CID1791244,2024-02-11 08:37:02,Completed,eBike,Golf Course Road,Inderlok,7.0,42.3,,,,,,,559.0,35.49,4.8,4.8,Cash,0
CNR7113198,CID6568460,2024-12-28 20:48:38,No Driver Found,Auto,Pragati Maidan,Punjabi Bagh,,,,,,,,,,,,,,0
CNR9731064,CID5483824,2024-01-23 12:03:16,Completed,Premier Sedan,Chandni Chowk,New Colony,3.2,21.1,,,,,,,1017.0,45.71,4.3,4.9,UPI,0
CNR2262850,CID9709443,2024-06-13 08:16:13,Completed,Go Sedan,Punjabi Bagh,Shahdara,8.2,18.2,,,,,,,198.0,45.36,3.4,4.6,Cash,0
CNR9903736,CID4337089,2024-10-15 13:22:44,Completed,Auto,Nehru Place,Ashram,4.5,23.9,,,,,,,292.0,15.36,4.6,4.9,UPI,0
CNR3668106,CID4841487,2024-01-17 00:21:15,Cancelled by Driver,Go Sedan,Kaushambi,Cyber Hub,8.7,,,,1,Customer related issue,,,,,,,,0
CNR6724130,CID9459815,2024-11-16 13:05:18,Completed,Bike,Dilshad Garden,Mayur Vihar,11.9,15.9,,,,,,,1191.0,17.79,3.8,4.6,UPI,0
CNR4955535,CID3204558,2024-07-24 00:31:47,Incomplete,Go Sedan,Akshardham,Faridabad Sector 15,7.6,11.7,,,,,1,Vehicle Breakdown,418.0,15.03,,,UPI,0
CNR5773517,CID8184302,2024-10-05 09:46:45,Completed,Uber XL,Vidhan Sabha,Ramesh Nagar,3.0,27.3,,,,,,,364.0,33.42,4.1,4.3,UPI,0
CNR4238869,CID4131031,2024-07-06 12:53:50,Cancelled by Driver,Go Sedan,Ramesh Nagar,Jhilmil,11.2,,,,1,The customer was coughing/sick,,,,,,,,0
CNR1272279,CID9447790,2024-08-12 11:15:58,No Driver Found,Go Mini,Jama Masjid,Ghaziabad,,,,,,,,,,,,,,0
CNR1683396,CID2045387,2024-12-08 21:13:44,Completed,Go Mini,Azadpur,Kaushambi,6.3,30.5,,,,,,,157.0,28.77,4.6,4.6,Cash,0
CNR3789755,CID5005298,2024-02-17 15:43:03,Cancelled by Driver,Go Sedan,Golf Course Road,Vishwavidyalaya,8.2,,,,1,The customer was coughing/sick,,,,,,,,0
CNR3586783,CID3965206,2024-06-20 12:29:31,Cancelled by Driver,eBike,Keshav Puram,New Colony,6.4,,,,1,The customer was coughing/sick,,,,,,,,0
CNR9724884,CID6089418,2024-04-29 06:20:13,Cancelled by Driver,Auto,Kherki Daula Toll,Kadarpur,11.1,,,,1,The customer was coughing/sick,,,,,,,,0
CNR2971676,CID1907430,2024-04-14 22:21:46,Completed,Auto,Lajpat Nagar,Kadarpur,8.0,17.6,,,,,,,186.0,11.84,4.6,4.7,Debit Card,0
CNR6058513,CID9477459,2024-12-22 18:47:03,Cancelled by Customer,Bike,Qutub Minar,Pataudi Chowk,11.8,,1,Driver is not moving towards pickup location,,,,,,,,,,0
CNR5111366,CID3657372,2024-04-23 17:42:28,Completed,Go Mini,Mayur Vihar,Lajpat Nagar,2.9,36.9,,,,,,,182.0,40.23,4.3,4.6,Uber Wallet,0
CNR7844961,CID4451924,2024-05-14 00:44:06,Completed,Go Sedan,Civil Lines Gurgaon,Noida Sector 18,10.2,40.1,,,,,,,485.0,6.7,3.2,4.5,UPI,0
CNR4050104,CID8275045,2024-01-01 16:41:46,Incomplete,eBike,Palam Vihar,Sikanderpur,3.2,24.0,,,,,1,Other Issue,642.0,1.0,,,Uber Wallet,0
CNR2891943,CID9063926,2024-07-11 11:57:00,Completed,eBike,Rithala,Karol Bagh,10.3,18.8,,,,,,,236.0,39.71,3.8,4.0,Uber Wallet,0
CNR5397719,CID4462109,2024-03-24 15:54:37,Cancelled by Driver,Auto,Mundka,IGI Airport,9.5,,,,1,Customer related issue,,,,,,,,0
CNR5060046,CID9069079,2024-10-16 22:23:59,Completed,Bike,Rithala,South Extension,2.6,33.5,,,,,,,291.0,45.56,4.5,3.3,Cash,0
CNR2301032,CID9630913,2024-08-30 03:17:01,Completed,Go Mini,Subhash Nagar,Dwarka Mor,3.8,27.5,,,,,,,175.0,14.04,4.2,4.4,UPI,0
CNR3125093,CID7390873,2024-04-08 09:20:26,Incomplete,Premier Sedan,Jama Masjid,MG Road,4.0,12.9,,,,,1,Other Issue,554.0,9.25,,,UPI,0
CNR1906299,CID1843539,2024-03-01 11:36:47,Cancelled by Driver,Go Sedan,Model Town,Karkarduma,11.5,,,,1,Personal & Car related issues,,,,,,,,0
CNR2826735,CID4583468,2024-07-24 08:43:07,Cancelled by Customer,Go Mini,Green Park,Noida Sector 18,7.6,,1,AC is not working,,,,,,,,,,0
CNR2727934,CID1692168,2024-10-14 21:36:50,Cancelled by Driver,Bike,Kanhaiya Nagar,Satguru Ram Singh Marg,5.6,,,,1,The customer was coughing/sick,,,,,,,,0
CNR7049842,CID1373975,2024-12-15 04:33:54,Completed,Go Mini,RK Puram,Jor Bagh,4.6,15.8,,,,,,,373.0,6.47,4.2,4.9,Debit Card,0
CNR3515996,CID4032785,2024-09-03 10:43:10,Incomplete,Bike,Okhla,Central Secretariat,3.5,21.5,,,,,1,Customer Demand,756.0,19.67,,,Cash,0
CNR4861659,CID8834122,2024-11-23 00:30:24,Completed,Bike,Kalkaji,Khandsa,7.6,37.7,,,,,,,283.0,13.79,4.3,4.8,Uber Wallet,0
CNR2197563,CID1247341,2024-11-14 19:17:24,Completed,Go Sedan,Jhilmil,Vatika Chowk,8.9,25.5,,,,,,,102.0,8.54,4.1,4.9,Credit Card,0
CNR2658229,CID7707953,2024-12-24 08:26:48,Cancelled by Driver,Bike,Connaught Place,Hero Honda Chowk,10.1,,,,1,Customer related issue,,,,,,,,0
CNR6564261,CID5224369,2024-01-15 22:20:03,Completed,Go Mini,Subhash Chowk,IMT Manesar,7.0,43.6,,,,,,,998.0,16.96,4.6,4.2,UPI,0
CNR8474939,CID2830571,2024-12-27 10:14:48,Completed,Go Mini,Janakpuri,Kashmere Gate,11.6,27.4,,,,,,,601.0,26.49,4.2,4.4,UPI,0
CNR2554121,CID8055253,2024-06-05 19:33:48,Cancelled by Driver,Go Mini,IGI Airport,Vasant Kunj,10.0,,,,1,Customer related issue,,,,,,,,0
CNR2529671,CID1708960,2024-12-01 06:03:43,Completed,Uber XL,Karol Bagh,Golf Course Road,6.7,33.6,,,,,,,109.0,43.25,4.7,4.9,UPI,0
CNR2146598,CID1454472,2024-02-10 19:55:20,No Driver Found,Go Sedan,Noida Extension,Kashmere Gate,,,,,,,,,,,,,,0
CNR5997447,CID3431202,2024-02-11 12:22:26,Completed,Premier Sedan,Basai Dhankot,INA Market,8.5,31.6,,,,,,,811.0,39.82,4.5,4.3,Debit Card,0
CNR3399207,CID6776248,2024-08-25 05:18:13,Completed,Auto,Pragati Maidan,Hauz Khas,13.1,30.7,,,,,,,337.0,3.95,3.8,4.6,Uber Wallet,0
CNR4945793,CID8253449,2024-02-20 10:09:20,Cancelled by Customer,Auto,Udyog Vihar Phase 4,Pulbangash,6.5,,1,Wrong Address,,,,,,,,,,0
CNR4042952,CID7253629,2024-06-12 11:02:37,No Driver Found,Auto,Jhilmil,Kashmere Gate ISBT,,,,,,,,,,,,,,0
CNR9071405,CID8554597,2024-11-26 14:49:15,Completed,Bike,Subhash Nagar,Rohini East,13.1,39.8,,,,,,,866.0,20.17,4.6,3.0,Uber Wallet,0
CNR4919294,CID1692780,2024-02-21 11:12:02,No Driver Found,Go Sedan,Pataudi Chowk,Ramesh Nagar,,,,,,,,,,,,,,0
CNR5588168,CID7609726,2024-10-06 16:59:15,Completed,Go Mini,Barakhamba Road,IMT Manesar,14.6,25.3,,,,,,,383.0,21.56,4.3,4.9,UPI,0
CNR3051276,CID9175491,2024-03-06 14:20:22,Cancelled by Driver,Go Mini,Karkarduma,Welcome,9.2,,,,1,More than permitted people in there,,,,,,,,0
CNR5268687,CID1231241,2024-06-20 21:30:09,No Driver Found,Bike,Botanical Garden,Cyber Hub,,,,,,,,,,,,,,0
CNR8990983,CID7484893,2024-06-15 17:05:38,Cancelled by Driver,Go Mini,Kadarpur,South Extension,3.8,,,,1,Customer related issue,,,,,,,,0
CNR3988100,CID5702590,2024-11-01 12:26:52,Completed,Auto,Rajiv Chowk,Gwal Pahari,7.3,41.9,,,,,,,878.0,10.37,3.7,3.7,UPI,0
CNR2772037,CID5368134,2024-11-09 23:03:14,Completed,Go Sedan,South Extension,Kashmere Gate,11.4,38.2,,,,,,,1589.0,43.48,4.2,3.2,Debit Card,0
CNR5260480,CID1299900,2024-10-01 10:12:22,Completed,Go Mini,Pitampura,Vatika Chowk,14.4,39.9,,,,,,,407.0,18.97,4.8,4.9,Cash,0
CNR4395823,CID7546908,2024-11-11 05:08:24,Completed,Bike,Pitampura,Basai Dhankot,6.0,37.8,,,,,,,428.0,3.19,4.3,4.9,Debit Card,0
CNR4356759,CID3610339,2024-07-19 22:48:29,Completed,Go Mini,Arjangarh,Dwarka Mor,6.8,23.1,,,,,,,54.0,37.81,4.8,4.3,UPI,0
CNR3409881,CID4345790,2024-01-25 18:30:49,Cancelled by Driver,Auto,MG Road,Akshardham,9.7,,,,1,More than permitted people in there,,,,,,,,0
CNR8153102,CID9556744,2024-03-28 11:49:23,Cancelled by Driver,Auto,Maidan Garhi,Gurgaon Railway Station,8.6,,,,1,The customer was coughing/sick,,,,,,,,0
CNR6211424,CID5958235,2024-05-29 17:36:27,Completed,Premier Sedan,Sarojini Nagar,Lal Quila,2.8,40.0,,,,,,,842.0,23.32,4.4,4.6,UPI,0
CNR2624829,CID1221082,2024-11-25 18:33:19,Cancelled by Customer,Bike,Nirman Vihar,Vinobapuri,5.2,,1,Wrong Address,,,,,,,,,,0
CNR8377140,CID4975456,2024-05-20 18:41:52,Completed,Auto,Preet Vihar,IGI Airport,11.1,17.8,,,,,,,528.0,17.77,4.1,4.9,UPI,0
CNR5087695,CID2021499,2024-06-08 12:56:24,Cancelled by Driver,Go Mini,Tis Hazari,New Colony,5.7,,,,1,Personal & Car related issues,,,,,,,,0
CNR4964007,CID1476202,2024-10-16 11:35:19,Completed,Go Sedan,Bhiwadi,Shahdara,4.2,19.3,,,,,,,475.0,17.71,4.6,4.7,UPI,0
CNR1765325,CID3988227,2024-07-19 13:58:23,Completed,Auto,Connaught Place,Ghitorni,5.6,32.2,,,,,,,58.0,20.52,4.2,5.0,UPI,0
CNR4179515,CID2426019,2024-09-22 18:52:00,Cancelled by Customer,Go Sedan,INA Market,Saidulajab,5.0,,1,Wrong Address,,,,,,,,,,0
CNR1124496,CID2914319,2024-11-15 18:25:09,Completed,Go Sedan,Noida Extension,Manesar,13.1,20.0,,,,,,,1157.0,38.55,4.3,4.6,Uber Wallet,0
CNR8428240,CID8568687,2024-03-18 10:38:33,Completed,Auto,Punjabi Bagh,Sushant Lok,11.5,25.1,,,,,,,185.0,35.2,4.3,4.6,UPI,0
CNR4801396,CID4196976,2024-03-23 10:27:32,Completed,Go Sedan,Gwal Pahari,Lok Kalyan Marg,4.4,25.5,,,,,,,377.0,20.82,4.6,3.8,Credit Card,0
CNR6938729,CID1293941,2024-01-02 04:31:46,Completed,eBike,Panipat,Maidan Garhi,3.9,30.9,,,,,,,246.0,19.14,5.0,4.9,UPI,0
CNR8533255,CID8010512,2024-10-18 19:26:10,Completed,Premier Sedan,Lok Kalyan Marg,Kashmere Gate ISBT,7.6,35.5,,,,,,,420.0,28.38,5.0,4.4,Cash,0
CNR1703919,CID7851804,2024-10-16 06:16:16,Completed,Bike,Kherki Daula Toll,Samaypur Badli,9.5,22.0,,,,,,,653.0,44.69,4.2,4.3,UPI,0
CNR1370234,CID6352419,2024-03-31 21:44:18,Cancelled by Customer,Auto,Ashram,Cyber Hub,6.4,,1,Change of plans,,,,,,,,,,0
CNR7299613,CID5417631,2024-11-10 22:46:30,Completed,Go Sedan,Gurgaon Sector 56,Mehrauli,2.9,22.1,,,,,,,1063.0,41.25,4.3,4.3,Debit Card,0
CNR5042357,CID9531651,2024-02-16 15:38:04,Completed,Go Sedan,Sikanderpur,Meerut,5.3,41.9,,,,,,,448.0,39.96,4.3,4.6,UPI,0
CNR4445534,CID5778295,2024-08-07 18:17:14,Completed,eBike,Bhikaji Cama Place,Botanical Garden,14.7,15.9,,,,,,,190.0,6.63,3.8,4.8,Credit Card,0
CNR2616440,CID1711703,2024-07-26 14:10:04,Completed,Bike,Malviya Nagar,Ambience Mall,2.6,32.7,,,,,,,233.0,40.39,4.3,4.9,Cash,0
CNR6268942,CID6650649,2024-06-29 14:01:14,Completed,Premier Sedan,Cyber Hub,Jahangirpuri,12.7,35.0,,,,,,,153.0,8.06,4.2,3.5,UPI,0
CNR1762382,CID6538517,2024-12-24 14:47:09,Cancelled by Driver,Auto,ITO,Yamuna Bank,11.3,,,,1,More than permitted people in there,,,,,,,,0
CNR5313623,CID8792311,2024-08-20 23:06:47,Completed,eBike,Meerut,Pataudi Chowk,3.7,40.9,,,,,,,704.0,12.14,3.9,5.0,Uber Wallet,0
CNR2604923,CID2559286,2024-02-13 20:44:20,No Driver Found,eBike,Old Gurgaon,Ghitorni Village,,,,,,,,,,,,,,0
CNR9373825,CID8018502,2024-11-11 06:00:04,Completed,Auto,Gurgaon Sector 29,RK Puram,2.8,32.6,,,,,,,687.0,38.53,4.3,4.9,Cash,0
CNR9352760,CID4513971,2024-06-14 09:38:55,Completed,Auto,Sultanpur,Pitampura,3.6,29.1,,,,,,,482.0,36.55,4.4,3.9,UPI,0
CNR9437520,CID7574091,2024-08-24 21:48:26,Completed,Uber XL,Munirka,Shastri Nagar,5.8,38.4,,,,,,,196.0,38.28,4.5,4.9,Cash,0
CNR4136809,CID9314528,2024-10-31 17:22:51,Cancelled by Customer,Go Mini,Vinobapuri,Udyog Vihar,17.6,,1,Driver is not moving towards pickup location,,,,,,,,,,0
CNR3657828,CID9356101,2024-03-03 10:28:56,Completed,eBike,Seelampur,Gurgaon Railway Station,11.5,21.3,,,,,,,767.0,13.47,3.1,4.6,Credit Card,0
CNR5660213,CID6585446,2024-03-27 09:14:58,Completed,Auto,Badarpur,Rajiv Nagar,5.2,32.6,,,,,,,89.0,36.32,3.5,4.2,Credit Card,0
CNR3188477,CID4985910,2024-10-14 13:54:40,Completed,Go Sedan,India Gate,Chhatarpur,14.7,27.7,,,,,,,195.0,19.8,4.6,4.3,Debit Card,0
CNR4541967,CID6457616,2024-05-15 18:07:22,Completed,eBike,Model Town,Kalkaji,4.4,19.8,,,,,,,1089.0,28.63,3.7,3.7,Debit Card,0
CNR1640406,CID4666541,2024-03-06 10:32:30,Cancelled by Driver,Go Sedan,Shivaji Park,Gurgaon Railway Station,7.4,,,,1,Personal & Car related issues,,,,,,,,0
CNR4009025,CID1574679,2024-03-12 10:29:53,Completed,Go Mini,Kanhaiya Nagar,Moolchand,10.5,42.8,,,,,,,195.0,31.66,4.3,4.5,Credit Card,0
CNR3644726,CID4718938,2024-06-18 12:14:02,No Driver Found,Go Sedan,Kaushambi,Indraprastha,,,,,,,,,,,,,,0
CNR6668647,CID9621243,2024-05-26 18:58:25,Incomplete,Go Mini,IFFCO Chowk,Sushant Lok,3.7,13.8,,,,,1,Other Issue,993.0,17.31,,,UPI,0
CNR8812239,CID2387227,2024-01-15 11:19:31,Completed,Go Sedan,Aya Nagar,Civil Lines Gurgaon,8.4,31.1,,,,,,,457.0,23.61,3.1,4.3,Credit Card,0
CNR3463021,CID6860068,2024-04-24 16:05:02,Cancelled by Driver,Auto,IGI Airport,AIIMS,6.7,,,,1,More than permitted people in there,,,,,,,,0
CNR8883844,CID3611411,2024-01-07 07:26:24,Incomplete,Auto,Vishwavidyalaya,Mansarovar Park,8.4,25.5,,,,,1,Other Issue,296.0,13.07,,,UPI,0
CNR3149902,CID9213270,2024-05-18 09:18:11,Cancelled by Driver,Auto,Punjabi Bagh,Madipur,6.5,,,,1,The customer was coughing/sick,,,,,,,,0
CNR5633804,CID1632532,2024-03-26 18:27:40,Cancelled by Driver,Premier Sedan,Anand Vihar ISBT,Ghaziabad,8.8,,,,1,Customer related issue,,,,,,,,0
CNR3515841,CID9477955,2024-01-18 15:02:08,Completed,Premier Sedan,Rithala,Janakpuri,12.9,36.7,,,,,,,345.0,15.19,3.6,4.9,Uber Wallet,0
CNR5858422,CID7837268,2024-11-26 10:32:44,Completed,Go Sedan,Old Gurgaon,Tughlakabad,5.9,33.7,,,,,,,347.0,27.17,4.7,4.9,UPI,0
CNR7085613,CID8505587,2024-07-14 19:05:56,Completed,Go Mini,South Extension,Panchsheel Park,8.1,18.9,,,,,,,309.0,21.12,4.2,4.4,UPI,0
CNR5172479,CID8394909,2024-06-10 09:07:41,Completed,Auto,Rajiv Chowk,Okhla,3.0,37.8,,,,,,,304.0,3.27,4.2,4.5,Uber Wallet,0
CNR3002344,CID6624276,2024-08-02 19:19:57,Completed,Bike,Ardee City,Kirti Nagar,7.8,28.8,,,,,,,363.0,47.05,4.9,4.6,UPI,0
CNR8119693,CID9452114,2024-06-10 08:54:25,Completed,Go Sedan,Ghitorni,Punjabi Bagh,8.3,21.5,,,,,,,892.0,47.55,4.6,5.0,Cash,0
CNR6860981,CID5636552,2024-04-27 19:01:29,Completed,eBike,Dwarka Mor,Keshav Puram,12.6,20.9,,,,,,,485.0,11.18,4.3,5.0,Credit Card,0
CNR8490454,CID6038172,2024-08-21 18:52:27,Completed,Go Mini,Ardee City,New Colony,2.9,31.6,,,,,,,149.0,10.26,4.1,4.6,UPI,0
CNR2884956,CID2999771,2024-04-09 09:39:35,Completed,Go Mini,Govindpuri,Ashok Vihar,7.0,24.6,,,,,,,390.0,31.16,4.5,4.9,Cash,0
CNR9453993,CID5889345,2024-12-13 21:44:54,Cancelled by Customer,Go Mini,Pulbangash,Inderlok,18.6,,1,Driver is not moving towards pickup location,,,,,,,,,,0
CNR6955412,CID4170535,2024-10-03 21:11:01,Completed,Auto,Delhi Gate,India Gate,12.5,23.6,,,,,,,391.0,34.64,4.2,4.3,Debit Card,0
CNR7585022,CID3870901,2024-12-30 17:32:19,Completed,Auto,Yamuna Bank,Munirka,7.7,42.5,,,,,,,452.0,47.94,4.3,4.1,UPI,0
CNR3544017,CID2696121,2024-08-21 00:24:52,Completed,Go Mini,Kirti Nagar,Lajpat Nagar,11.1,26.1,,,,,,,647.0,7.05,4.6,4.6,UPI,0
CNR4632237,CID6498514,2024-07-16 22:27:35,Cancelled by Driver,Premier Sedan,Mehrauli,Satguru Ram Singh Marg,4.6,,,,1,Customer related issue,,,,,,,,0
CNR6486395,CID9186620,2024-11-10 06:44:11,Completed,Premier Sedan,ITO,Tagore Garden,11.7,41.6,,,,,,,1215.0,23.02,3.5,3.9,UPI,0
CNR9767569,CID5567303,2024-08-25 19:38:33,Completed,Go Sedan,Qutub Minar,Maidan Garhi,8.4,17.3,,,,,,,225.0,23.95,4.6,3.3,UPI,0
CNR4324590,CID9495047,2024-10-14 20:32:56,Completed,eBike,Anand Vihar,Kirti Nagar,10.9,34.9,,,,,,,848.0,35.21,4.3,4.8,Cash,0
CNR5663142,CID5128820,2024-05-27 13:10:11,Completed,Premier Sedan,Anand Vihar,Rithala,9.2,43.2,,,,,,,848.0,35.68,4.7,3.7,UPI,0
CNR3511158,CID9531406,2024-09-23 21:35:08,Completed,Premier Sedan,Ambience Mall,Vaishali,9.2,20.4,,,,,,,459.0,34.8,4.6,4.3,Credit Card,0
CNR2060082,CID3362235,2024-02-10 19:59:43,Completed,Bike,Basai Dhankot,GTB Nagar,7.1,16.8,,,,,,,785.0,44.34,4.2,4.2,Credit Card,0
CNR2706717,CID2874446,2024-07-24 10:45:55,Cancelled by Driver,Premier Sedan,Dwarka Mor,Barakhamba Road,9.1,,,,1,Personal & Car related issues,,,,,,,,0
CNR4409596,CID1491605,2024-07-16 17:58:48,Completed,eBike,Kashmere Gate,Mandi House,12.9,40.4,,,,,,,488.0,5.81,3.4,4.9,Credit Card,0
CNR1336206,CID8389139,2024-09-03 16:48:01,Completed,eBike,Madipur,AIIMS,14.0,31.8,,,,,,,468.0,12.0,4.3,3.5,Debit Card,0
CNR3705220,CID6818154,2024-12-25 10:51:44,Cancelled by Customer,eBike,Saket,Udyog Vihar,7.0,,1,Driver is not moving towards pickup location,,,,,,,,,,0
CNR9585108,CID6680193,2024-10-08 14:54:49,No Driver Found,Go Mini,Preet Vihar,Barakhamba Road,,,,,,,,,,,,,,0
CNR8029000,CID9707962,2024-02-15 08:29:35,Cancelled by Driver,Premier Sedan,Noida Extension,Ghitorni Village,10.8,,,,1,The customer was coughing/sick,,,,,,,,0
CNR9694183,CID5005028,2024-01-28 17:41:58,Completed,Go Sedan,Lal Quila,Rohini East,3.5,36.7,,,,,,,1186.0,48.29,4.5,4.9,Debit Card,0
